"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","4","0","0","0","5","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","13","0","1","0","19","2","1","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","48","0","1","3","42","16","1","0","6","0","0","0","1","0","4","0","0","0","0","1","0","0","0","0"
"2歳","69","0","1","1","40","10","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"3歳","56","0","0","4","38","8","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","72","0","2","2","51","10","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0"
"5歳","50","0","0","5","38","8","1","2","0","0","0","0","0","8","2","0","0","0","0","0","0","0","0","0"
"6歳","47","0","0","5","37","5","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"7歳","50","0","0","7","37","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","37","0","0","5","24","5","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"9歳","39","0","0","1","18","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","95","0","0","1","42","2","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","41","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"20〜29歳","73","0","1","3","116","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0"
"30〜39歳","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40〜49歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","923","0","6","37","515","70","3","7","26","0","0","0","3","32","7","1","0","12","0","1","0","0","0","2"
