"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","0","0","2","10","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","4","3","0","2","2","0"
"中央区","10","0","1","2","9","9","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","20","4","4","3","50","17","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","9","6","0","1","1","0"
"新宿区","31","6","0","8","70","12","0","0","1","0","0","7","0","0","0","4","0","0","3","0","0","12","8","2","2","2","0"
"文京","21","2","1","2","21","3","1","1","2","0","0","1","0","0","0","2","0","0","0","0","1","7","4","1","1","1","0"
"台東","23","0","0","5","45","3","0","2","6","0","0","2","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","12","3","0","18","23","19","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","8","5","1","1","1","0"
"江東区","71","7","1","14","161","22","3","8","4","0","0","0","3","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","16","0","0","9","102","27","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","6","0","0","1","19","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","55","5","10","22","160","21","0","2","6","0","0","6","0","1","0","0","0","0","7","0","0","21","13","2","1","1","0"
"世田谷","72","4","3","8","201","27","5","1","1","0","0","4","2","0","0","0","0","3","1","0","0","25","16","2","2","2","0"
"渋谷区","16","0","1","0","33","6","0","0","3","0","0","0","0","0","0","2","0","0","0","0","1","7","4","1","1","1","0"
"中野区","17","3","1","1","111","8","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","32","0","1","34","83","5","1","0","7","0","0","2","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","19","0","0","1","38","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","35","0","0","9","62","12","2","0","4","0","0","5","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","21","4","6","13","60","7","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","19","0","0","2","61","13","1","2","3","0","0","1","1","0","0","0","0","0","1","0","1","16","10","2","1","1","0"
"練馬区","83","1","1","29","138","40","0","1","10","0","0","3","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","71","2","1","11","155","25","1","4","9","0","1","2","0","0","0","3","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","86","1","1","13","142","6","0","2","4","0","1","0","1","0","0","2","0","0","5","0","4","13","8","1","1","1","0"
"江戸川","68","4","9","20","194","46","3","1","9","0","2","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","78","8","1","29","221","61","1","3","4","1","0","12","3","0","0","1","0","0","0","0","2","18","11","2","1","1","0"
"町田市","33","0","0","37","133","32","1","1","5","0","1","2","4","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","33","0","3","7","71","14","1","0","4","0","0","1","1","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","56","3","0","11","116","22","1","4","4","0","2","1","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","90","5","0","23","121","27","0","1","2","0","0","6","5","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","98","4","3","35","206","54","7","13","14","0","0","2","0","1","0","2","0","0","6","0","1","32","21","3","3","3","0"
"多摩小平","139","7","14","43","211","30","1","2","17","1","0","3","0","1","0","7","0","0","4","0","0","23","15","2","2","2","0"
"島しょ","8","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1348","73","62","412","3027","571","34","68","137","2","7","69","21","4","0","23","0","4","27","0","12","418","264","39","25","25","0"
