"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","1","1","0","4","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","2","5","1","74","2","3","4","32","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","4","17","12","88","3","13","9","42","0","1","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","4","0","15","20","94","11","1","13","7","0","1","3","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","3","0","5","51","78","5","5","25","1","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","6","0","4","60","77","15","2","27","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","6","0","1","58","64","9","4","23","0","0","1","8","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","7","0","2","56","42","9","1","28","0","1","1","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","4","0","0","46","39","5","1","14","0","0","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","37","39","4","0","10","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","28","29","1","0","9","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","13","0","2","36","80","5","1","13","0","3","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","0","0","3","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","3","40","116","1","2","4","0","1","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","97","7","55","448","837","70","33","179","83","5","5","55","13","2","0","9","1","0","1","0","3","1","0","0","0","0","0","1","0"
