"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","0","0","0","32","4","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","10","0","0","1","45","12","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","13","0","0","1","58","16","0","1","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0"
"3歳","16","0","0","6","59","17","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","14","0","1","9","47","16","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","24","0","0","9","50","5","1","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","15","0","1","3","48","4","1","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"7歳","12","0","0","6","37","2","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","4","20","2","0","2","0","0","0","1","0","5","0","0","0","1","0","0","0","0","0","0"
"9歳","7","0","0","2","29","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","21","0","0","2","59","0","0","2","0","0","1","0","0","5","1","0","0","0","0","0","0","1","0","0"
"15〜19歳","9","0","0","1","21","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","26","0","0","5","163","1","0","2","0","0","0","1","1","2","1","0","0","3","0","0","0","0","0","1"
"30〜39歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","230","0","2","49","671","83","4","20","32","0","1","3","2","37","6","0","0","8","1","0","0","2","0","1"
