"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","2","0","8","1","5","0","33","0","0","22","0","0","4","0","0","0","0","0","0","0","0"
"1歳","0","0","5","4","29","6","18","2","19","0","0","79","0","0","4","0","0","0","0","0","1","0","0"
"2歳","0","0","5","6","19","6","15","1","0","0","0","67","0","2","1","0","0","0","0","0","0","0","0"
"3歳","0","1","14","8","16","8","15","3","0","0","0","55","0","14","0","0","0","0","0","0","0","1","0"
"4歳","0","0","10","10","25","5","12","7","0","0","0","44","0","13","0","0","0","0","0","0","0","0","0"
"5歳","0","0","8","14","19","6","9","7","0","0","0","27","0","5","0","0","0","0","0","1","0","0","0"
"6歳","0","0","6","8","14","5","2","3","0","0","0","8","0","6","2","0","0","0","0","0","0","0","0"
"7歳","0","0","2","4","6","1","0","4","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","3","4","13","1","1","3","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","1","5","1","1","2","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","3","5","19","2","1","2","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","2","5","17","0","2","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","2","61","70","196","45","81","35","52","0","0","316","0","48","12","0","0","10","0","1","1","1","0"
