"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","3","2","2","0","0","3","0","0","2","2"
"中央区","4","2","2","3","1","0","0","0","0","3","0"
"みなと","6","6","4","2","0","0","2","0","0","2","1"
"新宿区","21","7","5","4","0","0","6","0","0","7","2"
"文京","3","0","2","0","0","0","3","0","1","1","1"
"台東","6","2","2","3","1","0","0","0","0","2","0"
"墨田区","4","1","2","1","0","0","9","0","0","2","1"
"江東区","10","5","3","0","0","0","0","0","0","2","0"
"品川区","74","5","4","37","1","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","1","0","0","0","0","0","3","0","0","2","1"
"世田谷","0","0","0","0","0","0","9","1","0","0","2"
"渋谷区","20","5","5","7","0","0","4","0","0","5","1"
"中野区","12","0","0","4","0","0","0","0","0","2","0"
"杉並","3","0","1","1","0","0","0","0","0","2","2"
"池袋","12","3","0","4","1","0","1","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","3","0","0","0","0","0","0","0","0","1","0"
"板橋区","2","0","1","0","0","0","6","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","1","0","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","4","0","0","0","1"
"江戸川","16","1","2","1","1","0","0","0","0","2","0"
"八王子市","4","2","0","0","1","0","2","0","0","4","1"
"町田市","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","5","1","1","0","0","0","0","0","1","2","1"
"多摩府中","2","0","0","1","0","0","4","1","0","3","3"
"多摩小平","0","0","0","1","0","0","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","211","44","36","72","6","0","60","2","2","55","25"
