"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","22","0","0","14","3","1","1","6","0","0","0","0","0","0","0","0","2","0","0"
"〜1歳","0","18","1","0","87","12","5","2","46","1","3","0","1","0","0","0","0","0","0","0"
"1歳","3","31","4","4","174","39","17","2","47","0","3","4","1","0","0","0","0","0","0","0"
"2歳","8","18","8","7","145","40","9","1","8","0","3","13","0","1","0","0","0","0","1","0"
"3歳","5","8","4","27","131","30","15","0","0","0","0","16","2","0","0","0","0","0","0","0"
"4歳","6","4","6","40","112","26","14","2","0","0","2","16","0","0","0","0","0","0","2","0"
"5歳","3","2","3","43","97","21","6","2","0","0","1","10","1","1","0","0","0","0","0","0"
"6歳","5","0","3","35","88","18","4","1","0","0","1","6","0","0","0","0","0","0","1","0"
"7歳","6","0","2","44","49","4","2","2","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","7","0","0","25","38","3","2","0","0","0","1","3","0","0","0","0","0","0","0","0"
"9歳","11","0","0","16","30","3","0","1","0","1","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","7","0","1","22","76","4","4","2","0","0","0","3","0","0","0","0","0","0","5","0"
"15〜19歳","0","0","0","0","22","0","0","0","0","0","1","1","0","0","0","1","0","0","2","0"
"20〜29歳","4","3","0","21","146","1","1","1","0","3","0","1","0","0","0","1","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","77","106","32","284","1209","204","80","17","107","5","15","81","5","2","0","11","0","2","11","1"
