"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","5","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","0","2","0","23","5","2","0","13","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","0","8","2","50","15","3","0","19","0","0","3","3","0","0","0","0","0","2","0"
"2歳","6","0","6","4","49","27","1","0","2","0","0","3","1","0","0","0","0","0","1","0"
"3歳","3","0","7","14","35","21","1","1","0","0","0","6","0","0","0","0","0","0","0","0"
"4歳","3","0","4","24","37","17","2","1","0","0","0","3","0","0","0","0","0","0","0","0"
"5歳","4","0","3","22","39","13","0","0","0","0","1","9","0","0","0","0","0","0","1","0"
"6歳","3","0","1","28","30","5","1","3","0","0","0","3","0","0","0","1","0","0","0","0"
"7歳","2","0","0","16","28","3","0","1","0","0","0","2","1","0","0","0","0","0","0","0"
"8歳","1","0","0","19","29","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","1","0","0","12","12","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","1","13","42","2","0","2","0","0","0","3","0","0","0","1","0","0","0","0"
"15〜19歳","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","6","2","0","7","35","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","48","2","32","161","425","112","10","8","35","2","1","36","5","0","0","17","0","0","4","1"
