"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","66","22","0","0","3","8","1","0","4","0","0","0","0","0","0","0","0","1","3","0","0","7","4","4","3","0","2","2","2"
"中央区","84","10","0","0","2","10","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","104","21","5","1","11","31","1","2","10","1","1","2","0","0","0","0","0","0","0","0","0","16","9","9","6","0","1","1","1"
"新宿区","215","40","1","0","5","25","5","3","6","0","0","0","0","0","0","3","0","0","0","0","0","4","7","12","8","2","2","2","2"
"文京","174","20","0","0","4","26","6","0","8","1","0","1","0","0","0","0","0","0","0","0","0","4","3","7","4","1","1","1","1"
"台東","134","18","1","0","7","50","14","0","16","3","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","163","42","0","0","3","7","10","0","4","0","0","0","1","0","0","0","0","0","1","0","0","13","5","8","5","1","1","1","1"
"江東区","362","44","7","0","16","59","7","1","34","1","0","2","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","176","26","4","0","5","37","4","0","4","2","0","0","0","0","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","108","20","0","0","5","11","1","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","377","74","5","13","9","93","7","3","29","6","0","0","0","0","0","1","0","0","1","0","0","3","0","21","13","2","1","1","1"
"世田谷","413","75","0","0","18","82","6","1","33","2","0","0","0","0","0","2","0","1","2","0","0","14","3","25","16","2","2","2","2"
"渋谷区","78","10","1","0","5","19","1","0","5","0","0","0","0","0","0","3","0","0","0","0","0","12","6","7","4","1","1","1","1"
"中野区","222","43","0","0","18","65","4","1","19","0","0","0","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","293","41","10","1","10","44","2","0","16","1","0","0","0","3","0","0","0","0","5","0","0","16","10","17","11","1","2","2","2"
"池袋","237","24","5","1","12","17","6","0","3","0","0","0","0","1","0","8","0","0","1","0","0","0","0","8","5","1","1","1","1"
"北区","303","54","0","0","19","32","0","4","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","248","58","12","1","9","47","1","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","296","62","2","0","8","51","3","0","16","1","0","0","1","0","1","1","0","0","2","0","0","4","2","16","10","2","1","1","1"
"練馬区","449","71","4","0","49","85","6","1","52","2","0","1","4","1","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","464","81","8","7","17","80","8","1","16","5","0","0","0","1","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","265","45","2","0","9","35","11","5","13","1","0","0","1","1","0","0","0","0","2","0","0","15","7","13","8","1","1","1","1"
"江戸川","498","78","1","0","17","93","5","2","51","0","0","1","2","0","0","8","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","604","103","5","2","18","80","4","2","49","6","0","0","0","0","0","0","0","0","0","0","0","8","24","17","10","2","1","1","1"
"町田市","351","39","0","0","10","28","0","2","15","7","1","2","1","0","0","1","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","262","63","0","0","1","43","6","0","6","1","0","0","0","0","0","0","0","0","1","0","0","8","2","14","8","1","1","1","1"
"南多摩","313","49","2","1","7","36","3","0","20","2","0","0","0","0","0","3","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","418","81","1","1","22","55","5","2","27","3","0","0","1","0","0","1","0","0","1","0","0","4","2","21","14","2","1","1","1"
"多摩府中","838","152","8","1","47","157","20","2","47","2","0","1","0","0","0","1","0","0","3","0","0","24","15","33","21","3","3","3","3"
"多摩小平","558","80","2","5","43","109","10","1","79","7","0","0","0","0","0","0","0","1","4","0","0","45","20","23","15","2","2","2","2"
"島しょ","93","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","2","1","0","1","1","1"
"合計","9166","1561","86","34","409","1515","157","35","640","58","3","10","11","7","2","37","0","3","26","0","0","200","124","418","263","39","25","25","25"
