"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","8","1","0","1","15","2","4","0","0","0","0","1","0","0","0","0","0","1","0","0","0","5","4","3","0","2","2","2"
"中央区","12","3","0","1","5","26","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","15","3","0","0","14","60","0","0","3","1","0","2","1","0","0","0","0","0","0","0","0","0","2","9","6","0","1","1","1"
"新宿区","9","20","1","2","8","43","2","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","3","12","8","2","2","2","2"
"文京","11","10","0","0","12","30","8","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","2","7","4","1","1","1","1"
"台東","6","7","1","2","6","73","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","10","2","0","5","35","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","8","5","1","1","1","1"
"江東区","15","14","1","1","31","67","5","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","6","7","3","1","15","48","3","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","8","6","1","1","9","34","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","13","21","8","1","21","108","7","0","6","3","0","0","1","1","0","0","0","0","0","0","0","0","2","21","13","2","1","1","1"
"世田谷","26","28","2","3","40","75","9","2","5","5","0","0","4","1","0","2","0","0","0","0","0","1","4","25","16","2","2","2","2"
"渋谷区","0","6","0","0","3","10","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","3","7","4","1","1","1","1"
"中野区","14","28","1","0","47","37","1","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","15","14","4","3","19","43","2","0","2","2","0","1","0","0","0","0","0","0","0","1","2","2","4","17","11","1","2","2","2"
"池袋","11","13","6","1","17","36","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","28","13","6","0","24","45","1","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","24","13","3","0","4","37","5","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","17","20","0","0","6","52","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","16","10","2","1","1","1"
"練馬区","28","33","6","0","60","72","5","0","5","4","0","0","2","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","22","29","8","6","27","79","5","0","7","5","0","0","0","0","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","13","12","0","0","16","41","7","1","4","0","0","0","0","0","0","0","0","0","0","0","1","0","3","13","8","1","1","1","1"
"江戸川","35","30","6","2","27","62","5","1","5","5","0","0","0","0","0","4","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","19","21","8","4","19","85","1","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","7","18","11","2","1","1","1"
"町田市","4","17","0","0","9","49","2","3","2","3","0","1","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","20","25","0","1","5","29","2","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","1"
"南多摩","21","18","0","2","19","45","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","26","24","2","1","22","59","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","1"
"多摩府中","51","53","6","2","74","96","22","0","5","5","0","2","2","0","0","1","1","0","0","0","1","2","4","33","21","3","3","3","3"
"多摩小平","22","29","4","1","75","168","12","0","21","3","0","1","0","0","0","0","0","0","0","0","1","2","10","23","15","2","2","2","2"
"島しょ","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","495","539","80","35","640","1659","121","12","108","58","2","12","19","2","0","14","2","0","1","1","6","7","52","419","264","39","25","25","25"
