"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","8","3","3","2","0","0","4","0","1","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","3","10","1","4","1","1","0","10","0","0","0","0","2","0","0","0","0","4","3","1","0","0","0"
"みなと","0","0","6","6","53","17","1","1","3","1","24","1","3","1","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","5","9","18","2","7","2","0","0","17","2","0","0","0","3","0","0","0","0","9","6","2","2","2","0"
"文京","0","0","0","3","4","3","7","0","0","0","12","3","0","0","0","1","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","2","4","20","4","3","0","1","0","7","3","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","2","14","16","5","1","0","6","0","8","0","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","4","49","6","8","3","2","0","20","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","0","15","54","6","12","2","5","0","24","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","1","5","2","2","0","1","0","7","0","1","0","0","1","0","0","0","0","6","3","1","0","0","0"
"大田区","0","0","4","21","56","8","11","2","7","3","55","5","0","0","0","1","0","0","0","0","16","9","2","1","1","0"
"世田谷","1","0","11","14","34","15","6","0","4","0","25","12","2","0","1","0","0","0","0","0","15","8","2","2","2","0"
"渋谷区","0","0","0","2","23","6","3","0","1","0","10","6","0","0","0","1","0","0","0","0","6","4","1","1","1","0"
"中野区","0","0","4","9","62","3","18","0","6","0","11","5","2","0","0","2","0","0","0","0","9","6","1","1","1","0"
"杉並","0","0","19","6","86","11","5","0","1","0","5","6","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","3","14","2","0","0","2","0","4","6","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"北区","0","0","4","11","23","9","5","0","5","0","23","3","0","0","0","1","0","0","0","0","7","4","1","0","0","0"
"荒川区","0","0","8","9","13","3","16","0","2","0","11","8","0","0","0","2","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","1","9","11","2","1","0","2","1","1","1","0","0","0","0","0","0","1","0","12","6","2","1","1","0"
"練馬区","0","0","3","5","22","2","5","0","5","0","7","5","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","1","18","28","6","2","5","6","0","15","3","11","0","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","1","24","9","8","1","1","9","0","19","2","0","0","0","0","0","0","2","0","9","4","1","1","1","0"
"江戸川","0","0","9","27","35","5","8","1","4","0","34","4","0","0","0","4","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","8","38","52","19","23","12","8","1","19","6","11","0","0","5","0","0","0","0","10","4","2","1","1","0"
"町田市","6","0","1","59","38","18","10","0","7","0","36","2","2","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","6","9","9","6","4","1","1","0","5","1","0","0","0","1","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","0","11","22","3","17","1","8","0","13","5","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","0","2","11","1","0","0","0","0","6","1","0","0","0","0","0","0","0","0","12","5","2","1","1","0"
"多摩府中","0","0","3","9","18","10","2","1","4","0","17","6","0","0","0","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","0","0","23","38","64","8","3","2","4","0","10","2","4","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","7","0","121","385","867","194","188","37","106","6","460","100","39","1","1","25","0","0","3","0","284","147","39","24","25","0"
