"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","7","23","0","2","11","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","21","32","26","2","4","53","1","6","0","17","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","48","42","85","8","24","100","3","9","1","32","1","0","4","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"2歳","49","22","52","7","35","102","4","4","2","9","1","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","63","19","31","7","76","84","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"4歳","84","11","17","7","99","98","5","2","8","0","0","2","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"5歳","98","12","4","7","100","101","4","2","5","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","156","5","1","3","82","64","4","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","107","9","2","1","59","60","3","1","1","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","79","12","0","2","44","53","5","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","89","7","1","1","34","38","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","308","51","0","2","54","104","8","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","3","0","1","1","1"
"15〜19歳","137","55","0","0","4","26","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","135","154","1","6","48","116","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"30〜39歳","137","132","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"40〜49歳","135","146","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","63","183","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","5","1","0","0","0","0","0","0","1","0","4"
"60〜69歳","19","104","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","4","1","3"
"70〜79歳","9","81","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","28","0","0","1","0","0","1","1","4","1","24"
"80歳以上","6","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","4","1","32"
"合計","1744","1145","243","53","665","1010","41","25","19","62","3","15","9","4","0","26","0","0","0","0","0","11","92","1","0","1","0","0","9","1","17","4","75"
