"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","17","4","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"中央区","11","0","0","0","10","7","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","0","5","2","51","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","2","1","1","42","9","1","1","1","0","0","2","0","0","0","0","0","0","6","0","0","","","","","",""
"文京","0","1","0","3","30","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","2","38","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","1","2","5","41","4","0","1","4","0","0","0","2","0","0","0","0","2","0","0","0","","","","","",""
"江東区","5","5","2","20","155","27","3","2","4","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","10","97","17","0","1","7","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","36","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","1","3","23","178","13","3","2","7","3","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","5","17","33","180","7","2","1","3","0","1","2","0","0","2","1","1","0","0","0","0","","","","","",""
"渋谷区","0","1","0","5","26","4","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","2","0","5","73","5","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","15","89","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","1","0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","2","41","12","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","9","2","4","46","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","7","0","1","5","33","16","0","0","2","0","0","0","1","0","0","0","0","0","1","0","1","","","","","",""
"練馬区","2","2","1","9","107","18","0","1","2","1","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","2","1","0","10","121","18","3","2","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","12","1","3","10","78","8","2","3","4","0","0","0","0","0","0","0","0","0","8","0","0","","","","","",""
"江戸川","25","2","3","21","179","19","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","5","7","24","156","15","1","9","3","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","3","0","48","148","29","4","3","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","6","44","16","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","6","1","10","123","7","0","3","3","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩立川","2","5","2","14","119","17","3","0","3","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","3","9","2","35","170","44","1","13","2","1","1","2","3","0","0","0","1","0","7","0","0","","","","","",""
"多摩小平","0","5","4","29","132","20","4","3","5","0","0","3","2","1","0","0","1","1","3","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","93","67","56","355","2574","351","35","48","70","6","6","39","11","1","2","6","3","4","27","0","1","","","","","",""
