"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","3","0"
"1〜4歳","0","0","0","0","0","0","5","12","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","1","0","0","0","0","0"
"20〜24歳","7","4","6","9","1","1","0","0","0"
"25〜29歳","17","7","6","12","1","2","2","0","0"
"30〜34歳","10","7","12","13","1","1","2","0","0"
"35〜39歳","9","7","2","6","1","0","1","0","0"
"40〜44歳","8","9","3","1","0","0","0","0","0"
"45〜49歳","3","6","1","0","1","2","1","0","0"
"50〜54歳","2","5","3","0","0","0","6","1","0"
"55〜59歳","1","4","3","0","0","0","8","0","0"
"60〜64歳","1","0","0","1","1","0","8","0","0"
"65〜69歳","1","0","0","1","0","0","7","1","0"
"70歳以上","0","0","0","1","0","0","44","5","0"
"合計","61","49","36","45","6","6","86","22","0"
