"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","0","0","13","2","1","0","3","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","17","1","0","51","3","9","0","27","0","4","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","22","4","0","66","13","45","2","56","0","6","2","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","5","0","6","61","19","20","1","7","0","4","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","4","1","14","53","11","19","3","0","0","4","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","3","5","31","45","19","16","3","3","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","1","2","33","33","11","7","9","0","0","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","24","38","6","5","1","0","0","1","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","1","0","1","23","23","7","6","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","19","23","2","4","1","1","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","8","28","1","3","1","1","0","1","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","0","15","42","1","3","1","0","1","0","2","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","12","0","0","0","0","1","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","0","1","41","0","2","0","0","5","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","10","61","16","174","529","95","140","22","99","8","22","34","12","0","1","10","2","2","23","0","0","0","0","0","0","0","0","0"
