"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","10","0","0","11","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","17","5","3","0","65","7","0","1","44","0","0","0","2","0","0","0","0","0","0","0"
"1歳","66","4","8","13","182","23","3","1","46","0","2","1","3","0","0","0","0","0","0","0"
"2歳","93","3","6","14","129","22","2","2","7","0","0","2","2","0","1","0","0","0","1","0"
"3歳","134","1","3","33","132","43","0","2","2","0","0","4","0","0","0","0","0","0","0","0"
"4歳","191","0","4","33","116","26","1","5","1","0","0","9","0","0","0","0","0","0","0","0"
"5歳","208","0","7","56","131","25","1","2","1","0","1","5","1","0","0","0","0","0","2","0"
"6歳","184","0","2","37","98","11","0","3","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","197","0","1","52","99","9","0","3","0","0","0","1","1","0","0","0","0","0","0","0"
"8歳","165","0","1","31","79","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0"
"9歳","112","0","1","29","74","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","309","0","2","37","181","3","2","2","0","0","0","1","0","0","0","1","0","0","1","0"
"15〜19歳","68","0","0","8","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","141","0","1","18","248","1","1","0","0","1","0","0","0","0","0","2","0","0","0","0"
"30〜39歳","219","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0"
"40〜49歳","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0"
"50〜59歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2371","23","39","361","1589","176","10","22","105","2","3","29","9","0","2","16","0","0","6","0"
