"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","2","0","0","0","2"
"中央区","2","2","1","2","0","1","0","0","0","2","0"
"みなと","13","5","6","10","1","0","0","0","0","2","1"
"新宿区","10","8","6","13","1","0","33","1","4","5","2"
"文京","0","0","0","0","0","0","20","10","0","1","1"
"台東","34","28","1","5","21","0","0","0","0","4","0"
"墨田区","4","4","1","1","0","0","7","0","0","1","1"
"江東区","26","8","9","20","0","1","0","0","0","3","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","1","0","0","0","0","0","0","0","3","1"
"世田谷","0","0","0","0","0","0","13","0","0","0","2"
"渋谷区","8","2","0","1","0","0","20","23","0","3","2"
"中野区","6","0","0","0","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","32","11","6","7","2","1","27","8","0","3","1"
"長崎","0","0","0","0","0","0","0","0","0","0","0"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","1","0","0","0","0","0","1","0"
"板橋区","6","1","0","0","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","9","1","3","2","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","0","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","25","1","0","2","16","0","10","1","0","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","1","0","0","0","1","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","14","2","2","13","1","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","13","3","4","8","0","1","0","0","0","1","1"
"多摩小平","0","0","0","0","0","0","0","1","0","0","1"
"多摩東村山","0","0","0","0","0","0","2","2","0","0","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","204","77","39","85","43","4","134","46","4","41","25"
