"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","1","10","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","4","12","3","1","40","6","0","0","21","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","15","3","9","118","19","2","2","13","0","0","1","6","0","0","0","0","0","1","0"
"2歳","12","9","1","8","99","12","0","2","2","0","0","4","2","0","0","0","0","0","1","0"
"3歳","16","0","3","13","77","16","0","3","3","0","0","6","1","0","0","2","0","0","0","0"
"4歳","11","2","2","21","78","11","0","3","0","0","1","7","1","0","0","0","0","0","0","0"
"5歳","24","1","3","23","78","10","0","5","0","0","0","7","0","0","0","0","0","0","0","0"
"6歳","25","1","1","9","78","8","1","4","0","0","0","7","0","0","0","1","0","0","0","0"
"7歳","8","0","0","30","73","3","0","3","0","0","1","1","0","0","0","0","0","0","0","0"
"8歳","10","0","0","13","55","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","8","0","1","9","49","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0"
"10〜14歳","25","0","1","21","102","3","0","4","0","0","0","3","1","0","0","0","0","0","0","0"
"15〜19歳","8","0","0","4","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","15","0","0","4","124","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","201","44","18","166","998","96","3","27","40","1","3","41","13","0","0","6","0","0","2","0"
