"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","17","5","1","32","100","4","0","3","5","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","27","5","4","26","82","5","0","14","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","27","7","3","35","93","2","2","10","4","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区西部","54","8","0","25","69","0","0","3","5","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","21","6","2","32","98","3","1","3","3","0","0","0","1","0","1","0","0","0","0","3","0","","","","","",""
"区東北部","25","7","3","17","111","2","2","7","11","0","0","0","0","0","1","0","0","0","0","1","0","","","","","",""
"区東部","29","3","5","39","81","4","0","6","5","0","0","0","0","0","3","0","0","0","0","1","0","","","","","",""
"西多摩","1","0","0","1","22","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","25","10","3","37","142","6","2","12","7","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","15","4","0","13","72","5","0","1","2","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","29","6","4","20","59","15","1","3","5","1","0","2","0","0","0","0","1","0","0","1","0","","","","","",""
"北多摩北部","19","6","4","28","48","2","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","289","67","29","305","989","48","8","70","60","2","2","2","2","0","11","0","1","0","0","7","2","","","","","",""
