"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","19","0","0","1","16","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","3","0","2","2","0"
"中央区","54","0","1","2","15","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","124","7","8","14","35","10","2","1","5","0","0","2","1","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","77","2","1","11","37","5","0","3","3","0","0","0","0","0","0","2","0","0","0","0","0","12","8","1","2","2","0"
"文京","98","1","2","5","18","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","4","1","1","1","0"
"台東","85","0","1","15","69","12","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","90","5","1","5","21","9","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","255","1","3","23","218","8","0","2","8","0","1","2","2","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","121","0","2","11","74","17","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","39","0","0","4","15","3","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","8","5","1","0","0","0"
"大田区","282","9","5","27","191","15","2","11","7","0","0","3","3","0","0","1","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","386","6","0","40","139","11","1","6","5","1","0","9","0","0","0","1","0","0","0","0","0","25","16","2","1","2","0"
"渋谷区","55","0","0","4","26","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"中野区","91","4","1","3","76","4","0","5","2","0","0","0","1","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","242","1","1","6","95","5","0","7","2","0","0","1","1","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","87","2","0","3","15","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","8","5","1","1","1","0"
"北区","111","0","0","17","44","2","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","148","2","3","20","74","4","0","3","4","3","0","1","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","99","1","7","7","70","7","0","11","7","2","0","5","1","0","0","1","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","405","0","5","63","82","16","2","9","8","1","0","4","3","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","283","0","4","31","143","13","0","2","10","3","0","0","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","222","0","2","16","105","6","1","3","4","0","0","3","0","0","0","1","0","0","8","1","0","13","8","1","1","1","0"
"江戸川","474","0","3","62","187","11","0","10","15","0","0","2","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","555","4","9","68","201","29","2","9","10","0","0","4","0","0","0","2","0","0","1","0","0","18","11","2","1","1","0"
"町田市","427","2","0","50","155","25","1","0","7","0","0","2","4","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","194","0","2","4","67","13","0","1","3","1","0","3","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","257","1","5","16","130","7","1","2","6","0","0","4","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","332","2","5","19","107","15","2","3","7","0","0","6","2","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","783","2","9","39","217","26","0","10","15","0","0","17","1","0","0","0","1","1","0","0","0","32","20","2","3","3","0"
"多摩小平","438","5","5","69","141","22","0","11","10","0","0","4","1","0","0","0","0","0","2","0","0","23","15","2","2","2","0"
"島しょ","39","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6872","57","85","655","2783","302","15","118","154","11","1","78","22","2","0","12","1","1","14","1","0","418","263","37","24","25","0"
