"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","20","5","6","19","2","0","2","0","0","",""
"区南部","6","0","0","0","0","0","1","0","0","",""
"区西南部","5","8","1","1","0","0","3","0","0","",""
"区西部","6","5","14","2","0","0","6","2","0","",""
"区西北部","21","8","2","3","4","0","4","1","0","",""
"区東北部","2","2","1","0","0","0","1","0","0","",""
"区東部","5","0","0","1","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","5","1","2","0","0","2","0","0","",""
"北多摩西部","12","0","2","0","0","0","2","0","0","",""
"北多摩南部","0","2","3","0","0","0","2","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","85","35","30","28","6","0","25","3","0","",""
