"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","7","2","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","3","2","0","1","0","0","0","0","0"
"20〜24歳","29","7","10","7","1","0","0","0","0"
"25〜29歳","18","13","4","2","2","0","1","0","0"
"30〜34歳","20","6","5","4","1","0","0","0","0"
"35〜39歳","12","5","1","3","3","0","0","0","0"
"40〜44歳","8","5","1","1","1","0","0","0","0"
"45〜49歳","5","2","0","2","0","0","1","1","0"
"50〜54歳","5","2","0","6","1","0","0","0","0"
"55〜59歳","0","0","0","0","0","0","1","0","0"
"60〜64歳","0","0","0","0","0","0","0","0","0"
"65〜69歳","1","0","0","0","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","10","1","0"
"合計","101","42","21","26","9","0","27","5","0"
