"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","0","0","0","4","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","0","0","0","28","3","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","28","0","1","0","53","7","1","1","5","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0"
"2歳","31","0","0","0","39","11","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"3歳","29","0","0","7","41","14","0","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0"
"4歳","34","0","0","5","53","10","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","23","0","1","2","34","8","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","23","0","1","9","35","3","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"7歳","31","0","0","6","26","0","0","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"8歳","23","0","0","2","22","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","28","0","0","3","16","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","62","0","0","3","23","1","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","9","0","0","0","10","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","40","0","0","6","80","0","0","1","0","0","0","0","0","3","2","0","0","4","0","1","0","0","0","0"
"30〜39歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","441","0","3","43","464","61","4","15","30","0","0","1","3","35","4","0","0","10","0","2","0","1","0","2"
