"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","25","2","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","46","0","0","10","5","1","0","1","5","0","0","1","0","0","0","4","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","108","6","4","9","55","1","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","1","9","6","0","1","1","0"
"新宿区","100","1","3","7","42","0","1","1","1","0","0","5","0","0","0","1","0","0","0","0","0","3","12","8","2","2","2","0"
"文京","52","0","3","3","29","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","7","4","1","1","1","0"
"台東","97","2","0","9","52","2","0","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","79","0","0","12","33","0","0","3","1","0","0","4","0","0","0","0","0","0","0","0","0","1","8","5","1","1","1","0"
"江東区","122","4","0","35","111","8","0","14","7","0","0","5","0","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","110","5","2","14","52","0","1","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","54","0","1","10","47","0","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","174","4","1","38","134","2","1","12","8","0","1","0","0","0","0","0","0","0","0","0","0","0","19","12","2","1","1","0"
"世田谷","279","10","7","26","123","19","0","2","4","0","0","0","0","2","0","0","0","0","0","0","0","3","25","16","2","2","2","0"
"渋谷区","55","0","0","2","15","2","0","2","1","0","0","0","0","0","0","0","0","0","1","0","1","1","7","4","1","1","1","0"
"中野区","79","2","0","8","102","1","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","156","2","0","9","101","5","0","12","5","0","0","0","1","1","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","62","1","1","10","25","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","120","1","0","17","46","1","2","3","4","0","0","0","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","34","2","3","15","35","6","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","114","1","0","3","40","1","1","4","1","2","0","2","0","0","0","1","0","0","0","0","0","1","16","10","2","1","1","0"
"練馬区","172","3","10","69","65","6","0","26","3","0","0","1","2","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","256","15","3","30","104","14","0","6","4","0","0","1","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","247","4","2","15","66","7","0","5","3","0","0","1","0","0","0","0","0","0","1","1","0","2","13","8","1","1","1","0"
"江戸川","237","4","3","56","110","3","1","6","6","0","0","2","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","362","7","4","61","134","10","2","8","3","1","0","7","3","1","0","0","0","0","0","0","0","1","18","11","2","1","1","0"
"町田市","246","0","0","58","67","5","0","3","3","0","0","1","2","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","139","3","2","26","42","3","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","269","7","1","16","75","4","0","8","3","0","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","222","3","1","17","58","3","2","4","2","1","0","3","0","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","456","5","1","36","118","8","5","2","9","1","0","2","0","0","0","0","0","1","0","0","0","6","31","19","3","3","3","0"
"多摩小平","252","6","4","66","77","13","6","8","8","2","0","5","1","0","0","0","0","0","1","0","0","3","23","15","2","2","2","0"
"島しょ","19","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4743","100","56","687","1968","130","22","151","100","7","1","48","13","7","0","10","0","1","3","1","1","23","415","261","39","25","25","0"
