"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","4","0","0","0","1","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","22","3","3","0","12","2","1","0","10","0","0","0","3","0","0","0","0","0","0","0"
"1歳","58","7","5","0","37","7","2","0","15","1","1","4","1","0","0","1","0","0","1","0"
"2歳","92","2","1","0","16","10","4","2","3","0","0","0","0","0","0","1","0","0","0","0"
"3歳","138","1","1","2","13","8","2","0","0","0","2","2","0","0","0","0","0","0","0","0"
"4歳","205","0","0","8","17","9","4","0","0","1","0","5","0","0","0","0","0","0","1","0"
"5歳","220","0","2","8","22","11","1","0","0","0","1","5","1","0","0","0","0","0","0","0"
"6歳","279","0","1","10","9","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"7歳","283","0","0","9","6","1","0","2","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","269","0","0","5","11","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0"
"9歳","238","0","0","4","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","699","0","0","0","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"15〜19歳","250","0","0","1","6","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","185","0","0","4","39","0","1","0","0","0","1","1","0","0","0","4","0","0","0","0"
"30〜39歳","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3322","13","13","51","205","57","16","4","30","2","5","32","6","0","0","16","0","0","3","0"
