"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","0","0"
"1〜4歳","0","0","0","0","0","0","8","2","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","6","0","2","2","0","0","1","1","0"
"20〜24歳","44","12","13","16","0","0","1","0","0"
"25〜29歳","59","8","24","14","2","0","1","0","0"
"30〜34歳","37","8","15","14","0","0","2","0","0"
"35〜39歳","27","13","10","12","0","0","1","0","0"
"40〜44歳","23","12","9","13","1","0","4","0","0"
"45〜49歳","13","6","7","7","1","0","2","0","0"
"50〜54歳","3","7","6","4","1","0","0","0","0"
"55〜59歳","11","2","5","4","1","0","2","0","0"
"60〜64歳","4","2","0","1","0","0","1","0","0"
"65〜69歳","0","0","1","2","0","0","2","0","0"
"70歳以上","0","0","1","0","0","0","31","3","0"
"合計","227","70","93","89","6","0","68","6","0"
