"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","5","0","13","0","0","12","3","0","",""
"区南部","2","1","0","0","0","0","2","0","0","",""
"区西南部","4","1","1","2","0","0","10","8","0","",""
"区西部","25","3","10","17","0","1","42","5","1","",""
"区西北部","37","6","9","11","0","0","3","0","0","",""
"区東北部","5","1","0","4","0","0","0","0","0","",""
"区東部","31","8","14","33","0","1","1","0","0","",""
"西多摩","0","0","0","0","0","0","1","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","0","",""
"北多摩西部","1","0","0","3","0","0","0","0","0","",""
"北多摩南部","5","5","2","5","0","2","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","123","30","36","88","0","4","79","16","1","",""
