"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","3","4","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","9","4","1","0","38","10","0","0","9","0","1","0","0","0","0","0","0","0","0","0"
"1歳","29","5","7","0","50","27","1","1","8","0","0","0","0","0","0","0","0","0","1","0"
"2歳","23","3","0","3","37","39","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"3歳","24","0","0","3","22","23","0","2","0","0","0","0","0","0","0","0","0","0","1","0"
"4歳","18","0","1","3","29","21","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","32","0","0","4","23","19","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","15","0","1","4","24","4","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","18","0","0","3","25","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","14","0","0","2","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","16","0","0","2","11","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10〜14歳","28","0","0","3","37","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
"15〜19歳","23","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","127","1","1","6","118","1","0","1","0","0","0","0","0","0","0","2","0","0","1","0"
"30〜39歳","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","567","17","11","34","447","152","1","14","18","0","1","7","1","0","0","7","0","1","3","0"
