"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","8","0"
"1〜4歳","0","0","0","0","0","0","2","21","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","1","0","3","1","0","0","0","0"
"20〜24歳","18","2","3","17","2","0","1","0","1"
"25〜29歳","26","2","3","21","0","0","2","1","0"
"30〜34歳","23","2","8","21","0","1","1","0","0"
"35〜39歳","15","4","11","16","0","1","0","1","0"
"40〜44歳","2","7","2","2","1","0","2","0","0"
"45〜49歳","4","2","2","3","0","0","2","0","0"
"50〜54歳","1","5","1","0","0","0","3","0","0"
"55〜59歳","2","3","1","1","0","0","6","2","1"
"60〜64歳","2","0","0","0","0","1","10","3","1"
"65〜69歳","1","0","0","0","0","0","9","1","0"
"70歳以上","1","0","0","0","0","0","46","11","1"
"合計","98","28","31","84","4","3","93","50","4"
