"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","4","0","0","0","2"
"中央","4","1","0","0","0","0","0","0","0","1","0"
"日本橋","1","1","0","3","0","0","0","0","0","1","0"
"みなと","9","10","6","7","0","1","16","0","0","1","1"
"新宿区","41","15","15","21","1","0","32","5","5","5","2"
"小石川","0","1","1","0","0","0","23","12","0","1","1"
"本郷","0","0","0","0","0","0","0","0","0","0","1"
"台東","33","18","2","4","19","0","0","0","0","5","0"
"向島","3","4","4","1","0","0","0","0","0","1","0"
"本所","0","0","0","0","0","0","2","0","0","0","1"
"城東","6","0","0","3","0","0","0","0","0","1","0"
"深川","18","7","8","27","0","0","0","0","0","1","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","0","0","0","0","0","13","0","0","3","1"
"世田谷","0","0","0","0","0","0","18","0","0","0","2"
"渋谷区","10","0","0","1","0","0","1","7","0","4","2"
"中野区","9","3","0","0","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","40","11","9","9","0","3","9","2","0","3","1"
"長崎","0","0","0","0","0","0","0","0","0","0","0"
"北区","0","0","0","2","0","0","0","0","0","1","0"
"荒川","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","0","0","0","0","0","0","6","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","5","4","1","3","0","0","0","0","0","1","0"
"千住","0","0","0","0","0","0","0","0","0","0","0"
"葛飾区","0","0","0","0","0","0","0","0","0","0","0"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"小岩","0","0","0","0","0","0","0","0","0","0","0"
"八王子","10","0","0","0","2","0","12","0","0","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","0","0","0","0","2","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","3","1","9","12","1","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","15","6","4","8","0","4","0","0","0","1","1"
"多摩小平","0","0","0","0","0","0","1","2","0","0","1"
"多摩東村山","0","0","0","0","0","0","10","0","0","0","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","208","82","59","101","25","8","147","28","5","41","25"
