"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","22","0","0","0","9","6","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","11","5","5","7","34","9","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","24","0","0","0","54","1","0","1","3","0","0","0","0","2","4","0","0","3","0","0","0","0","0","7","6","2","2","0","0"
"文京","13","0","0","0","17","2","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","3","1","1","0","0"
"台東","22","0","2","2","34","1","1","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","15","0","0","2","40","3","0","1","3","0","0","0","0","5","1","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","38","0","0","3","41","5","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","25","0","0","3","74","9","3","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","1","0","0","1","17","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","24","0","0","8","108","7","2","4","10","0","0","0","0","6","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","30","0","0","1","85","2","1","4","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","8","0","0","1","50","5","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","11","0","0","8","63","10","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","19","0","0","15","61","6","0","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","3","0","0","0","14","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","13","0","0","4","51","5","0","3","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","22","0","4","3","34","4","3","0","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","28","0","0","0","39","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","70","0","0","13","47","8","3","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","13","0","0","9","38","9","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","15","0","0","1","33","7","1","0","4","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","61","0","6","6","46","7","0","2","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","17","0","0","0","18","6","0","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","3","2","1","1","0","0"
"町田市","8","0","0","8","89","9","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","94","0","4","6","51","3","0","7","2","0","0","0","0","11","0","0","0","0","0","0","0","0","0","7","5","0","1","0","0"
"南多摩","46","0","1","1","47","6","1","0","5","0","0","0","3","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","33","0","1","5","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","40","0","0","7","62","13","1","4","5","0","0","0","0","11","0","0","0","0","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","76","1","8","12","109","6","0","2","10","0","0","1","0","4","0","0","0","0","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","805","6","31","126","1415","162","19","38","90","0","0","2","3","90","6","0","0","7","0","0","0","0","0","178","142","14","25","0","0"
