"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","5","3","3","0","0","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","1","0","0","0","3"
"〜1歳","15","8","0","2","1","39","0","4","2","5","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","1","2"
"1歳","59","5","14","8","1","78","1","17","8","17","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","88","3","3","10","12","76","0","17","18","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","86","5","2","5","11","58","3","11","45","1","0","1","0","0","0","2","0","0","3","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"4歳","98","3","1","8","39","59","3","26","54","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","115","4","0","2","24","59","6","11","45","0","0","2","1","0","0","0","0","0","2","0","0","1","0","0","0","1","0","1","0","1","0","0","0"
"6歳","147","3","1","4","43","54","5","11","91","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","147","4","1","0","41","61","5","8","34","1","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8歳","163","2","0","0","48","39","9","6","32","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","1","0","0","0"
"9歳","192","3","1","1","31","28","9","2","22","0","0","0","1","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","758","33","1","2","48","86","12","2","30","0","0","0","0","0","0","0","0","0","8","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15〜19歳","315","28","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","212","61","1","1","19","78","2","5","8","0","0","0","1","0","0","2","0","0","2","0","0","2","2","1","1","0","0","0","1","0","0","0","2"
"30〜39歳","241","52","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","386","66","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","254","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","1","0","0","1","1","0","0","0"
"60〜69歳","102","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","3","0","1","1","3"
"70〜79歳","44","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","6","6","0","0","1","0","0","5","1","1","1","5"
"80歳以上","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","17","0","0","2","1","0","11","2","0","0","17"
"合計","3460","496","28","43","319","736","55","121","389","28","0","5","4","0","0","13","1","1","31","0","1","38","37","3","2","7","1","2","30","7","2","3","34"
