"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","7","1","0","2","17","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","3","0","0","0","3","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","14","8","2","1","6","30","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"新宿区","5","12","3","0","7","23","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","8","6","0","0","8","54","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","5","2","0","0","3","41","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","12","0","0","7","34","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","17","16","4","1","14","69","3","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","11","7","5","1","9","42","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","2","1","0","8","18","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","16","18","5","3","20","107","2","0","4","1","0","0","0","1","0","0","0","0","0","0","0","1","1","","","","","",""
"世田谷","19","21","5","1","19","96","1","0","4","1","0","0","0","0","0","0","0","0","0","1","0","1","4","","","","","",""
"渋谷区","3","0","0","0","5","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"中野区","10","20","2","0","23","46","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","13","11","5","0","9","46","4","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"池袋","11","6","2","0","3","24","3","0","1","0","0","1","0","0","0","3","0","0","0","0","1","0","0","","","","","",""
"北区","6","16","5","0","11","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","17","10","3","0","7","29","2","0","2","2","0","0","0","1","0","2","0","0","0","0","0","0","0","","","","","",""
"板橋区","21","15","1","0","6","54","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","10","23","1","1","25","69","2","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","10","21","8","5","12","57","3","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","5","13","0","0","5","40","8","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","7","","","","","",""
"江戸川","35","19","4","1","20","65","4","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","25","23","8","2","12","80","3","1","7","2","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"町田市","4","10","0","0","11","43","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","17","11","2","0","4","28","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","7","23","0","0","7","36","2","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","15","19","1","0","17","63","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"多摩府中","54","42","3","0","35","94","11","1","6","2","0","0","1","1","0","0","0","0","1","0","0","3","4","","","","","",""
"多摩小平","32","36","6","0","28","140","7","0","12","4","0","0","0","0","0","0","0","0","0","0","0","2","3","","","","","",""
"島しょ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","404","432","77","16","346","1507","71","5","91","19","1","2","3","4","0","10","0","0","1","1","3","9","44","","","","","",""
