"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","6","2","0","29","3","3","0","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","4","17","4","138","7","61","3","64","1","16","1","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","3","77","36","255","7","215","17","95","0","42","0","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","1","24","45","148","12","149","20","23","3","35","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","20","111","157","15","122","45","5","1","21","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","5","0","16","136","168","29","68","51","1","0","11","20","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","9","117","124","28","48","49","3","1","13","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","9","118","105","19","21","46","0","0","6","14","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","2","93","82","13","6","27","0","2","1","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","3","79","99","11","7","36","0","2","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","50","72","7","8","11","0","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","7","94","152","7","8","18","1","2","4","6","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","10","31","1","0","1","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","4","53","177","0","5","7","0","1","0","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","21","14","192","946","1737","159","721","331","201","13","156","78","23","3","2","21","0","1","8","0","0","0","0","0","0","0","0","0","0"
