"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","4","0"
"1〜4歳","0","0","0","0","0","0","3","13","0"
"5〜9歳","0","0","0","0","0","0","4","4","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","9","2","2","3","1","0","0","0","0"
"20〜24歳","33","10","9","4","7","0","0","0","0"
"25〜29歳","24","12","2","6","8","0","4","0","0"
"30〜34歳","26","16","1","4","5","0","1","0","0"
"35〜39歳","11","7","1","0","3","0","2","0","0"
"40〜44歳","6","3","0","0","1","0","0","0","0"
"45〜49歳","1","0","0","0","1","0","2","1","0"
"50〜54歳","1","2","0","0","1","0","2","0","0"
"55〜59歳","0","2","0","0","0","0","0","1","0"
"60〜64歳","0","1","0","0","0","0","4","0","0"
"65〜69歳","0","1","0","0","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","12","1","0"
"合計","111","56","15","17","27","0","44","24","0"
