"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","52","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","0","2","2","0"
"中央区","88","0","0","6","31","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","2","1","0","0","0"
"みなと","205","4","3","16","34","2","1","0","2","0","0","1","0","0","0","0","0","0","0","1","0","1","9","6","0","1","1","0"
"新宿区","208","7","0","19","54","1","0","2","2","0","0","0","0","0","0","2","0","0","0","0","0","1","12","8","2","2","2","0"
"文京","156","0","1","8","25","3","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","3","7","4","1","1","1","0"
"台東","173","2","1","2","39","3","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","218","1","0","16","20","1","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","9","8","5","1","1","1","0"
"江東区","342","0","1","28","111","2","1","5","2","0","0","10","1","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","190","0","0","8","56","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","151","2","0","9","31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","508","1","6","29","142","2","0","4","5","0","0","3","0","1","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","663","1","5","49","94","5","0","3","8","0","0","3","0","0","0","0","0","0","0","0","0","8","25","16","2","2","2","0"
"渋谷区","91","0","0","3","17","1","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","265","0","1","27","60","3","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","304","0","0","26","64","4","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","16","10","1","2","2","0"
"池袋","145","0","1","0","7","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","5","7","4","1","1","1","0"
"北区","239","1","0","11","28","3","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","226","0","1","21","33","6","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","232","0","2","10","34","3","0","1","4","0","0","3","0","0","0","8","0","0","0","0","0","2","16","10","2","1","1","0"
"練馬区","502","0","2","54","95","5","0","3","6","0","0","6","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","488","3","0","28","105","2","2","3","1","0","0","16","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","387","2","0","32","53","1","1","2","0","0","0","4","0","0","0","3","0","0","3","0","0","4","13","8","1","1","1","0"
"江戸川","524","3","2","71","85","2","0","4","6","0","0","5","0","0","0","1","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","671","0","7","46","139","3","0","1","5","0","1","10","2","0","0","0","0","0","0","0","0","1","18","11","2","1","1","0"
"町田市","387","0","2","43","83","2","0","3","6","0","0","3","4","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","426","0","0","15","30","0","0","5","4","0","0","6","0","0","0","0","0","0","0","0","0","1","14","8","1","1","1","0"
"南多摩","451","2","0","15","42","1","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","521","2","0","57","59","1","1","5","4","0","2","6","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","959","1","3","45","109","3","0","7","15","4","0","10","1","0","0","0","1","0","0","0","3","4","33","21","3","3","3","0"
"多摩小平","892","0","8","63","78","9","0","7","10","0","0","12","1","0","0","1","0","0","1","0","0","7","23","15","2","2","2","0"
"島しょ","24","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","10688","32","48","774","1762","71","8","64","104","4","4","112","12","2","0","20","1","0","5","1","3","48","414","260","39","25","25","0"
