"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","0","2"
"中央区","5","4","1","6","0","0","0","0","0","2","0"
"みなと","9","5","2","4","0","1","6","1","0","2","1"
"新宿区","21","23","18","19","0","1","42","16","1","5","2"
"文京","2","0","1","4","0","0","1","6","0","1","1"
"台東","19","2","4","6","14","0","0","0","0","4","0"
"墨田区","0","0","0","1","0","0","4","9","0","1","1"
"江東区","19","6","0","6","1","0","0","0","0","3","0"
"品川区","0","0","0","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","3","1","0","3","0","0","3","0","0","3","1"
"世田谷","0","0","0","0","0","0","9","0","1","0","2"
"渋谷区","6","2","0","1","1","0","2","0","0","3","2"
"中野区","3","0","1","1","0","1","0","0","0","1","1"
"杉並","0","0","0","0","0","0","40","4","2","0","1"
"池袋","16","10","5","9","2","0","5","3","0","3","1"
"北区","0","2","0","1","0","0","0","0","0","1","0"
"荒川区","1","1","0","0","1","0","0","0","0","1","0"
"板橋区","3","3","2","4","1","0","7","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","0","0","0","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","8","8","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子市","12","2","0","0","3","0","1","0","0","3","1"
"町田市","0","1","0","0","2","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","11","2","2","0","0","0","0","0","0","2","1"
"多摩府中","1","0","0","1","0","0","0","0","0","1","2"
"多摩小平","0","0","0","0","0","0","9","7","0","0","2"
"島しょ","0","0","0","0","0","0","1","1","1","0","1"
"合計","133","64","36","67","25","3","139","55","5","41","25"
