"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","1","0","18","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","4","6","42","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","10","0","10","39","3","2","0","1","0","0","1","0","0","0","2","0","1","1","0","0","","","","","",""
"文京","0","0","0","3","22","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","0","3","28","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","1","0","4","14","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","3","4","15","92","9","3","0","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","1","53","1","0","0","2","0","1","0","0","0","0","2","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","0","21","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","4","11","152","6","6","0","5","1","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","4","0","24","196","8","1","0","1","0","0","0","6","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","35","0","1","0","2","0","0","0","0","0","0","1","0","0","0","1","0","","","","","",""
"中野区","1","0","1","6","53","6","1","0","1","0","0","2","2","0","0","1","0","0","0","0","0","","","","","",""
"杉並","3","0","0","8","54","7","2","0","5","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","1","0","1","16","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","1","1","0","15","46","3","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","2","6","15","38","4","1","0","5","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","1","1","2","48","5","2","0","2","0","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"練馬区","3","0","1","8","127","11","7","0","5","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","3","2","0","8","94","0","7","0","7","0","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","2","0","6","62","20","1","0","1","0","0","3","0","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","1","10","12","12","113","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","5","5","17","146","14","1","0","1","0","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","1","1","20","77","7","4","0","1","0","2","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","3","36","7","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","1","18","87","8","2","0","6","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","10","1","19","91","11","0","1","9","0","1","2","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","9","3","19","165","17","5","0","9","0","0","2","0","0","0","0","0","0","5","0","0","","","","","",""
"多摩小平","7","9","5","26","118","20","6","0","5","0","0","0","0","1","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","43","77","51","281","2089","187","66","3","81","1","11","34","16","3","0","9","0","2","8","1","0","","","","","",""
