"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1〜4歳","0","0","0","0","0","0","6","12","1"
"5〜9歳","0","0","0","0","0","0","3","3","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","3","0","0","0","0","0"
"20〜24歳","15","1","3","11","1","0","1","0","0"
"25〜29歳","16","4","4","19","0","1","2","0","0"
"30〜34歳","14","4","8","17","0","0","0","0","0"
"35〜39歳","6","5","3","12","0","0","0","0","0"
"40〜44歳","7","3","0","6","0","0","3","0","1"
"45〜49歳","4","1","2","5","0","1","3","0","0"
"50〜54歳","7","2","2","3","0","0","3","0","0"
"55〜59歳","2","3","3","2","0","0","3","0","0"
"60〜64歳","0","1","0","0","0","0","7","1","0"
"65〜69歳","0","0","0","0","0","0","10","1","0"
"70歳以上","0","0","0","1","0","0","41","7","1"
"合計","72","24","25","79","1","2","87","25","3"
