"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","58","1","1","6","33","2","1","6","6","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","135","1","3","17","62","6","1","6","1","0","0","1","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","117","3","4","13","49","4","0","9","4","0","0","2","2","0","0","1","0","0","0","0","0","","","","","",""
"区西部","109","3","0","6","51","13","0","1","2","0","0","3","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","141","1","4","12","76","16","1","11","6","2","0","6","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","228","1","2","15","63","20","0","8","13","1","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","187","0","5","32","79","14","2","6","13","1","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","19","0","0","1","25","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","285","3","1","36","109","18","1","11","19","1","3","7","3","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","81","0","1","7","50","7","0","7","1","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","125","0","3","15","43","16","1","4","7","0","1","5","1","1","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","78","1","11","27","35","8","1","10","3","0","0","3","1","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1569","14","35","187","675","126","9","80","77","6","4","37","14","2","0","8","0","0","3","0","0","","","","","",""
