"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","5","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","2","0","0","33","6","8","1","28","0","11","0","4","0","0","0","0","0","0","0"
"1歳","0","1","6","4","33","13","27","4","26","0","73","5","1","0","0","0","0","0","1","0"
"2歳","0","0","2","13","31","20","26","4","3","0","65","4","1","0","0","0","0","0","1","0"
"3歳","0","0","5","7","29","21","14","5","2","2","56","8","0","0","0","0","0","0","0","0"
"4歳","0","0","2","10","30","19","19","3","0","2","50","10","1","0","0","0","0","0","1","0"
"5歳","0","0","1","19","22","10","11","3","0","0","24","15","0","0","0","0","0","1","0","0"
"6歳","0","0","0","13","19","7","8","3","0","0","12","11","0","0","0","0","0","0","1","0"
"7歳","0","0","0","17","17","6","4","6","0","1","6","10","0","0","0","0","0","0","0","0"
"8歳","0","0","0","8","17","3","1","3","0","0","3","6","1","0","0","0","0","0","0","0"
"9歳","0","0","0","7","8","2","2","2","0","1","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","9","30","0","0","4","0","2","3","9","0","0","0","1","0","0","1","0"
"15〜19歳","1","0","1","0","9","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","1","14","40","1","4","0","0","16","4","2","1","0","0","3","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","3","19","121","323","109","125","39","60","24","308","82","9","0","0","8","1","1","5","0"
