"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","5","11","20","0","1","12","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","0","0","1","0","1","1","3"
"〜1歳","28","30","15","1","3","94","0","1","2","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","86","46","63","18","19","272","1","6","21","24","0","0","1","2","0","0","0","0","0","0","0","3","1","1","1","2","0","1","1","2","0","0","1"
"2歳","118","31","31","11","31","213","1","4","33","8","0","1","1","0","0","1","0","0","0","0","0","4","0","0","0","3","0","0","1","3","0","0","0"
"3歳","110","30","13","4","46","195","4","3","74","4","0","1","0","2","0","0","0","0","1","0","0","3","1","0","0","1","0","0","2","1","0","0","1"
"4歳","157","37","9","4","69","173","5","1","92","5","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","140","21","4","1","58","159","3","3","104","1","1","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0"
"6歳","169","37","3","5","76","141","6","1","109","0","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"7歳","172","35","1","1","84","125","16","0","66","0","0","1","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"8歳","144","24","0","1","66","97","20","0","40","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","127","20","0","0","49","97","9","1","22","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","423","168","1","1","86","250","24","0","32","0","0","1","0","1","0","3","0","0","2","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"15〜19歳","189","102","0","0","6","63","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"20〜29歳","166","95","1","0","16","206","2","1","4","0","0","0","0","0","0","2","0","1","3","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"30〜39歳","164","150","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"40〜49歳","211","157","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"50〜59歳","172","199","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","2","8","0","0","0","0","0","2","0","2","2","6"
"60〜69歳","82","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","1","1","2","0","0","1","2","1","1","8"
"70〜79歳","58","90","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","25","1","0","0","0","0","5","0","1","2","23"
"80歳以上","38","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","49","2","0","0","0","0","9","0","6","4","43"
"合計","2759","1464","161","47","610","2097","92","21","599","60","2","11","5","8","0","21","1","1","14","0","0","39","111","5","2","8","1","2","27","9","13","10","97"
