"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","1","1","0","11","3","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"〜1歳","1","1","6","1","54","28","0","3","47","1","0","2","7","0","5","1","0","0","1","0","0","0","0"
"1歳","3","0","15","4","102","72","7","3","47","0","0","4","3","4","6","1","0","1","0","0","1","0","0"
"2歳","4","1","21","12","76","60","9","5","5","0","1","0","0","5","4","0","0","0","0","1","0","0","0"
"3歳","7","0","14","31","71","83","4","9","1","0","0","1","0","8","3","0","0","1","0","0","2","0","0"
"4歳","6","0","11","39","65","56","4","7","1","0","0","0","1","9","0","1","0","0","0","0","0","0","0"
"5歳","2","0","11","32","49","35","3","12","0","0","0","3","0","12","1","0","0","0","0","0","0","0","0"
"6歳","5","0","13","46","57","27","1","13","0","0","0","2","1","11","0","0","0","0","0","0","1","0","0"
"7歳","4","0","6","38","41","21","0","5","1","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"8歳","2","0","5","21","40","6","0","6","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0"
"9歳","0","0","1","14","25","3","0","3","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"10〜14歳","10","1","4","34","62","7","1","4","0","0","2","3","12","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","14","0","0","4","13","1","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","7"
"20〜29歳","9","3","2","24","101","1","1","1","1","0","0","11","2","0","0","0","0","7","0","0","0","0","13"
"30〜39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","2"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","92","7","110","300","767","403","30","71","108","1","4","28","31","59","21","3","1","26","1","1","5","0","22"
