"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","759","51","2","1","8","87","6","5","30","0","0","1","0","0","0","1","0","0","2","0","0","16","9","","","","","",""
"区南部","748","62","2","3","26","91","8","3","28","1","1","1","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"区西南部","899","45","4","0","9","63","2","6","20","1","0","0","2","0","0","0","0","0","1","0","0","22","5","","","","","",""
"区西部","866","53","4","2","24","75","7","9","20","4","0","0","0","2","0","3","0","0","3","0","0","17","7","","","","","",""
"区西北部","1496","123","2","3","68","124","3","4","41","3","1","0","2","0","0","2","0","0","2","0","0","4","4","","","","","",""
"区東北部","1013","95","20","14","32","111","10","7","33","3","0","0","0","0","0","0","0","0","2","0","2","4","4","","","","","",""
"区東部","1340","94","8","3","43","96","9","3","55","2","0","2","1","0","0","1","0","0","0","0","0","6","5","","","","","",""
"西多摩","335","31","0","0","0","19","1","3","6","0","0","0","0","0","0","0","0","0","3","0","0","9","1","","","","","",""
"南多摩","1942","117","4","2","30","66","2","10","43","0","0","0","0","0","0","1","0","0","0","0","0","16","9","","","","","",""
"北多摩西部","704","49","1","0","20","29","2","4","13","1","0","0","1","0","0","0","0","0","0","0","0","4","9","","","","","",""
"北多摩南部","1015","60","3","0","46","81","4","10","19","3","0","0","0","0","0","3","1","0","4","0","0","33","9","","","","","",""
"北多摩北部","796","67","5","2","55","58","2","1","41","2","0","0","0","0","0","0","0","0","1","0","0","37","6","","","","","",""
"島しょ","48","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","11961","850","55","30","361","900","56","65","349","20","2","4","6","2","0","11","1","0","18","0","2","171","69","","","","","",""
