"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","4","30","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","6","2","12","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","3","1","12","30","0","1","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","1","0","4","3","9","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","3","23","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","1","0","8","0","2","0","2","0","0","1","0","1","0","2","0","0","0","0","0","0","","","","","",""
"江東区","2","1","1","23","64","1","2","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","1","5","8","16","0","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","1","3","22","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","3","8","30","78","1","18","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","9","0","5","53","44","5","2","0","4","0","0","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","2","2","6","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","0","0","5","24","6","1","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","6","5","31","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"池袋","6","1","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","3","2","20","1","12","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","3","1","6","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","4","25","0","3","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0","","","","","",""
"練馬区","2","3","7","33","30","18","5","0","2","0","0","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","7","0","3","3","66","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","7","31","2","3","1","3","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","7","21","45","5","3","1","8","0","2","0","0","1","0","3","0","0","0","0","0","0","","","","","",""
"八王子市","3","1","5","15","68","4","2","1","4","0","0","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","0","1","17","53","2","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","3","2","15","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","8","10","31","4","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","1","0","25","40","1","2","0","4","0","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","5","1","6","27","53","5","1","2","6","0","0","1","0","0","0","8","0","0","0","0","0","0","","","","","",""
"多摩小平","11","0","9","52","53","6","0","0","4","0","0","2","2","0","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","68","18","93","380","943","75","66","15","88","0","8","20","11","2","1","20","0","1","0","0","3","0","","","","","",""
