"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","1","4","5","0","0","2","0","0","2","2"
"中央区","6","9","2","1","0","0","0","0","0","3","0"
"みなと","12","38","11","2","0","3","5","0","0","2","1"
"新宿区","38","25","46","26","0","7","10","2","0","7","2"
"文京","4","3","0","0","0","0","0","0","1","1","1"
"台東","31","2","1","23","6","1","0","0","0","2","0"
"墨田区","4","0","0","1","0","1","8","2","0","2","1"
"江東区","8","4","1","8","0","0","0","0","0","2","0"
"品川区","7","8","2","2","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","6","0","0","1","0","0","4","1","0","2","1"
"世田谷","0","0","0","0","0","0","2","1","0","0","2"
"渋谷区","9","7","2","1","2","0","0","0","0","5","1"
"中野区","7","1","1","1","0","1","0","0","0","2","0"
"杉並","4","0","1","2","0","0","0","0","0","2","2"
"池袋","17","7","3","8","0","1","6","4","0","3","1"
"北区","1","0","0","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","4","0","0","2","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","2","0","0","0","1"
"江戸川","1","0","0","1","0","0","0","0","0","1","0"
"八王子市","5","1","0","0","2","0","6","0","0","4","1"
"町田市","3","2","1","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","11","3","1","1","1","0","1","0","0","2","1"
"多摩府中","0","0","1","0","0","0","29","0","0","3","3"
"多摩小平","0","0","0","1","0","0","4","5","1","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","192","111","77","86","11","14","79","15","2","54","25"
