"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","50","18","0","1","14","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","10","4","3","0","2","2","2"
"中央区","46","14","0","11","10","33","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","120","16","0","15","33","39","4","3","1","1","0","1","0","0","0","0","0","0","0","0","0","4","4","9","6","0","1","1","1"
"新宿区","184","19","2","14","24","53","2","2","1","0","0","0","0","0","0","5","0","0","0","0","0","0","4","12","8","2","2","2","2"
"文京","94","16","0","24","28","41","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","4","7","4","1","1","1","1"
"台東","127","11","0","27","33","49","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","146","51","0","8","19","27","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","5","4","8","5","1","1","1","1"
"江東区","266","28","0","8","40","120","0","6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","164","28","0","19","40","63","2","5","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","110","14","0","6","35","45","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","461","39","0","62","88","196","1","5","0","2","1","1","0","3","0","7","0","0","0","0","0","0","1","21","13","2","1","1","1"
"世田谷","401","72","0","22","83","162","6","2","2","3","1","2","1","1","0","0","0","0","0","0","0","7","4","22","15","2","2","2","2"
"渋谷区","101","10","0","1","5","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","7","4","1","1","1","1"
"中野区","229","29","0","11","66","76","6","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","284","50","3","23","28","134","1","3","1","1","0","0","0","0","0","2","0","0","0","0","0","8","2","17","11","1","2","2","2"
"池袋","177","17","0","6","5","34","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","212","35","0","34","67","74","0","2","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","192","22","0","31","36","74","1","1","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","271","41","0","11","25","85","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","2","4","16","10","2","1","1","1"
"練馬区","430","34","0","20","74","113","18","7","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","266","62","1","86","41","136","1","1","0","5","0","0","1","1","0","2","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","206","24","0","19","33","82","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","4","2","13","8","1","1","1","1"
"江戸川","317","56","0","83","131","194","1","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","704","52","0","62","96","158","2","28","2","2","0","1","0","0","1","7","0","0","0","0","0","0","3","18","11","2","1","1","1"
"町田市","375","35","0","6","62","63","6","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","352","58","0","9","19","35","0","1","0","1","4","1","0","0","0","0","0","0","0","0","0","3","3","14","8","1","1","1","1"
"南多摩","279","32","1","19","23","42","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","453","50","1","28","99","89","11","0","0","3","0","0","0","1","0","0","0","0","0","0","0","1","4","21","14","2","1","1","1"
"多摩府中","812","78","0","91","173","234","13","0","4","8","0","0","1","0","0","2","0","0","2","0","0","7","12","33","21","3","3","3","3"
"多摩小平","620","57","0","120","148","190","0","9","0","5","1","0","0","0","0","5","0","0","0","0","0","13","4","22","14","2","2","2","2"
"島しょ","28","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","8477","1069","8","877","1579","2676","80","97","17","55","9","8","4","8","2","39","1","1","2","0","0","56","68","414","261","39","25","25","25"
