"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","49","24","0","0","17","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"〜1歳","173","32","3","2","83","5","0","2","54","0","0","0","1","1","0","1","0","0","0","0","3","0","0","0","1","1","2","1"
"1歳","552","44","14","14","228","27","11","5","63","0","0","0","2","3","0","0","0","0","1","0","7","0","0","1","0","0","6","1"
"2歳","583","18","7","23","156","24","5","5","12","0","0","3","4","0","0","1","0","0","0","0","4","0","0","1","0","1","3","1"
"3歳","713","5","7","59","136","24","0","1","3","0","1","1","2","1","0","0","0","0","1","0","5","0","0","2","0","0","3","2"
"4歳","979","0","7","84","187","27","4","5","0","0","0","2","1","0","0","0","0","0","0","0","5","0","0","2","0","0","3","2"
"5歳","978","0","6","97","131","15","3","4","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","853","1","1","75","110","6","0","2","0","0","1","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"7歳","703","0","3","65","105","12","0","1","0","0","0","4","1","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0"
"8歳","681","0","0","56","84","3","0","2","1","0","1","3","1","0","0","0","0","0","1","0","3","1","1","0","0","0","2","0"
"9歳","569","0","2","34","94","2","1","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2239","1","3","49","268","3","0","3","0","0","0","4","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","676","0","0","5","83","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","860","0","1","21","419","2","0","0","0","0","0","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","1511","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","1430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","1","0","0","0","0","0","1","0"
"50〜59歳","650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","3","0","0","0","0","0","3","0"
"60〜69歳","447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","4","4","1","0","0","5","1"
"70〜79歳","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","15","2","1","3","2","0","11","3"
"80歳以上","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","2","1","2","1","0","21","2"
"合計","15028","125","54","584","2101","155","24","30","134","0","3","38","17","5","1","23","0","2","13","2","87","9","7","13","4","2","65","14"
