"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","4","2","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"〜1歳","1","0","3","0","42","13","0","2","21","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"1歳","6","1","5","7","61","19","5","0","19","0","0","1","2","0","3","0","0","0","0","0","0","0","0"
"2歳","7","0","9","12","42","26","6","2","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0"
"3歳","10","0","7","23","47","35","3","12","2","0","0","0","0","5","1","1","0","0","0","0","0","0","0"
"4歳","19","0","5","20","37","32","0","4","1","0","0","3","0","5","0","0","0","0","0","0","0","0","0"
"5歳","14","0","4","24","31","16","0","5","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0"
"6歳","8","0","1","25","29","6","0","8","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"7歳","8","0","2","15","23","2","0","8","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"8歳","8","0","0","14","14","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","1","8","17","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","21","0","2","22","22","2","0","10","0","0","0","1","6","3","1","0","0","0","0","0","1","0","0"
"15〜19歳","13","0","0","2","11","0","0","1","0","0","0","2","1","1","0","0","1","0","0","0","1","0","2"
"20〜29歳","23","6","1","24","61","0","0","1","0","0","1","11","1","1","0","0","0","1","0","0","0","0","13"
"30〜39歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","5"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","184","8","40","196","441","155","14","61","45","0","1","20","14","24","11","2","1","8","2","0","2","0","21"
