"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","19","0","0"
"1〜4歳","0","0","0","0","0","0","4","6","0"
"5〜9歳","0","0","0","0","0","0","2","3","0"
"10〜14歳","0","0","0","0","0","0","4","0","0"
"15〜19歳","9","0","1","3","0","0","1","0","0"
"20〜24歳","57","7","14","24","0","1","1","0","0"
"25〜29歳","53","18","18","11","2","1","1","0","0"
"30〜34歳","36","17","17","29","1","2","0","1","0"
"35〜39歳","33","22","9","18","3","2","0","0","0"
"40〜44歳","27","15","8","14","0","1","0","0","0"
"45〜49歳","12","13","10","6","1","0","3","0","0"
"50〜54歳","7","8","4","6","1","0","2","0","0"
"55〜59歳","2","7","1","0","0","0","1","0","0"
"60〜64歳","3","3","1","1","0","0","5","2","0"
"65〜69歳","1","3","1","0","0","0","2","2","0"
"70歳以上","0","2","1","0","0","0","26","3","1"
"合計","240","115","85","112","8","7","71","17","1"
