"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","55","1","0","8","0","7","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","97","3","0","42","3","54","0","27","28","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","20","182","15","12","117","2","169","4","60","64","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","16","78","14","22","70","3","125","9","20","40","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","18","34","15","37","65","0","100","4","3","43","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","25","9","6","62","69","2","64","9","4","30","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","38","5","10","54","63","11","50","8","3","23","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","27","1","8","39","45","15","39","6","2","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","33","1","2","43","40","11","15","3","0","16","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","39","0","4","20","39","5","8","2","0","11","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","26","1","0","22","22","7","6","2","0","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","76","0","0","27","64","6","9","2","0","9","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","8","0","0","4","14","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","25","2","1","22","91","2","9","0","0","12","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","437","465","79","364","749","67","655","49","123","298","22","14","5","0","12","0","1","10","3","0","4","0","0","0","0","0","4","0"
