"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","1","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","1","26","3","7","1","29","0","33","0","3","2","0","1","0","0","0","0"
"1歳","0","4","13","2","36","8","32","0","26","0","108","4","5","0","0","0","0","0","0","0"
"2歳","0","0","14","9","35","16","31","3","1","0","78","4","2","0","0","0","0","0","0","0"
"3歳","0","0","15","9","27","12","18","0","0","0","66","6","0","0","0","0","0","0","0","0"
"4歳","0","0","10","10","18","2","17","0","0","0","29","10","0","2","0","0","0","0","0","0"
"5歳","0","0","6","12","15","6","11","0","0","0","14","7","2","0","0","0","0","0","0","0"
"6歳","0","0","4","8","24","5","11","0","0","0","10","3","1","0","0","1","0","0","1","0"
"7歳","0","0","6","10","13","0","2","0","0","0","7","7","0","0","0","0","0","0","0","0"
"8歳","0","0","3","3","11","1","1","1","0","0","5","6","0","0","0","0","0","0","0","0"
"9歳","0","0","4","8","10","1","1","1","0","0","3","1","0","0","0","1","0","0","0","0"
"10〜14歳","0","0","1","9","24","2","1","0","0","1","7","4","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","0","3","29","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","6","77","85","274","56","132","6","57","2","364","54","13","4","0","16","0","0","1","0"
