"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","14","58","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","1","3","100","2","0","0","11","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","5","15","156","7","1","2","6","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"新宿区","1","33","141","3","1","3","7","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"文京","0","13","205","0","2","1","14","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","0","12","151","2","2","2","29","0","4","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","36","73","1","0","2","5","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","","","","","","",""
"江東区","3","23","332","3","0","7","32","1","4","0","3","10","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","23","197","0","0","4","10","1","3","1","1","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","20","129","0","0","4","9","0","0","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","4","48","340","13","4","17","15","0","2","1","2","4","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"世田谷","3","42","458","8","3","6","14","2","3","0","2","13","1","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","1","16","119","1","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","6","","","","","","",""
"中野区","0","37","375","0","0","4","11","0","6","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","40","241","7","0","0","15","0","3","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"池袋","2","27","245","8","0","1","4","0","0","0","0","11","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","2","47","283","5","2","7","16","1","8","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","3","16","177","9","1","4","2","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","31","303","3","0","2","13","0","1","1","0","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"練馬区","5","66","408","5","2","6","20","1","0","1","0","14","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","53","544","13","6","4","10","0","6","4","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","29","234","3","0","2","16","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"江戸川","1","52","523","4","5","10","17","1","3","0","1","10","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","53","753","4","2","16","29","2","1","6","0","13","0","0","1","0","0","0","0","0","0","0","0","3","","","","","","",""
"町田市","0","43","593","15","1","18","58","5","4","6","3","15","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","26","117","0","0","5","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","1","40","318","0","2","1","20","2","1","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","43","312","2","0","10","21","2","3","0","0","14","0","2","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"多摩府中","6","121","839","8","4","19","44","1","9","5","3","34","1","6","0","0","1","0","0","0","0","0","1","2","","","","","","",""
"多摩小平","10","52","513","22","0","16","34","3","3","0","4","13","1","0","0","0","1","0","0","4","0","0","0","6","","","","","","",""
"島しょ","0","12","36","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","52","1086","9273","149","38","175","492","23","69","39","33","201","6","13","1","0","15","0","0","5","0","0","3","32","","","","","","",""
