"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","7","0"
"1〜4歳","0","0","0","0","0","0","4","14","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","17","1","0","5","0","0","0","0","0"
"20〜24歳","32","3","8","4","3","0","0","0","0"
"25〜29歳","36","7","9","4","0","0","0","0","0"
"30〜34歳","28","5","4","1","2","0","2","1","0"
"35〜39歳","16","4","4","1","1","0","0","0","0"
"40〜44歳","11","3","2","2","0","0","0","0","0"
"45〜49歳","3","1","1","2","2","0","0","0","0"
"50〜54歳","1","2","0","0","1","0","1","0","0"
"55〜59歳","0","2","0","0","1","0","1","0","0"
"60〜64歳","0","0","0","0","0","0","3","1","0"
"65〜69歳","0","1","2","0","0","0","2","0","0"
"70歳以上","0","1","0","0","0","0","30","0","0"
"合計","144","30","30","19","10","0","49","23","0"
