"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","2","0"
"1〜4歳","0","0","0","0","0","0","2","5","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","2","1","3","0","0","0","0","0"
"20〜24歳","28","3","4","20","0","0","3","1","1"
"25〜29歳","28","6","5","22","1","0","0","0","0"
"30〜34歳","18","4","5","20","1","0","2","0","0"
"35〜39歳","17","6","3","11","0","0","0","0","0"
"40〜44歳","15","2","3","9","0","1","4","0","0"
"45〜49歳","3","1","1","3","0","0","2","0","0"
"50〜54歳","4","1","1","1","0","0","1","1","0"
"55〜59歳","0","2","0","2","0","0","4","0","0"
"60〜64歳","1","2","0","1","0","0","9","1","0"
"65〜69歳","0","0","0","0","0","0","11","2","1"
"70歳以上","0","0","0","0","0","0","33","3","1"
"合計","121","29","23","92","2","1","78","15","3"
