"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","7","9","1","8","0","1","10","4","0","",""
"区南部","2","2","1","0","0","0","3","1","0","",""
"区西南部","4","0","0","0","0","0","21","6","0","",""
"区西部","23","1","0","10","0","1","34","4","5","",""
"区西北部","27","10","12","11","0","0","0","0","0","",""
"区東北部","3","0","1","4","0","0","4","0","0","",""
"区東部","19","8","8","29","0","1","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","0","",""
"北多摩西部","3","1","2","10","0","0","0","0","0","",""
"北多摩南部","2","1","1","3","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","90","32","26","75","0","3","82","16","5","",""
