"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","1","0","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","4","2","4","22","5","0","0","2","0","0","3","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","4","2","0","1","16","1","0","0","1","0","0","1","0","0","0","0","0","0","5","0","","","","","",""
"文京","3","0","0","0","13","10","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","2","0","2","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","10","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","0","0","28","41","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"品川区","19","0","0","3","38","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","1","21","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","15","8","6","7","80","4","0","0","2","0","2","1","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","8","0","0","7","47","5","0","0","2","0","0","3","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","2","0","0","0","13","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","13","0","0","9","42","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","0","0","4","51","1","0","0","1","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"池袋","1","0","0","1","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","10","0","0","1","22","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","0","3","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","4","0","0","0","20","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","1","0","5","36","0","0","0","1","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"足立","9","1","0","6","24","1","0","6","1","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"葛飾区","5","0","0","1","36","1","0","4","5","0","0","4","1","0","0","0","0","0","0","0","","","","","",""
"江戸川","12","3","0","10","37","6","1","0","3","0","2","6","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","4","2","1","11","65","12","1","0","2","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"町田市","15","0","0","9","60","10","0","1","1","0","0","5","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","1","0","7","39","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","12","0","4","19","5","0","0","1","0","2","7","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","9","0","0","1","17","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","7","0","1","1","20","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","17","3","1","6","50","5","1","0","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","9","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","204","39","11","135","894","91","5","14","35","3","6","55","6","2","2","3","1","0","7","0","","","","","",""
