"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","0","4","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"みなと","33","2","2","3","14","0","0","0","3","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","19","3","0","3","8","3","0","0","1","0","0","1","1","0","0","0","0","0","1","0","","","","","",""
"文京","21","1","0","0","14","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"台東","28","2","0","2","10","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","39","1","0","1","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","48","1","2","5","40","2","0","1","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","19","0","0","1","34","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","1","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","78","3","1","3","53","12","0","7","4","3","0","7","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","75","0","0","2","41","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","19","0","0","0","10","2","0","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"中野区","28","0","0","2","25","8","0","0","1","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"杉並","33","0","0","2","33","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","23","0","0","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","29","0","0","0","10","7","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","16","0","0","2","2","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","61","0","0","0","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","82","0","0","1","15","7","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","73","0","0","2","15","6","0","0","1","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","49","0","0","0","29","5","0","0","0","0","0","1","0","0","0","0","0","0","1","1","","","","","",""
"江戸川","84","1","3","21","26","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","68","1","5","14","42","4","0","0","2","0","0","2","1","1","0","0","0","0","0","0","","","","","",""
"町田市","57","0","0","18","47","14","1","2","3","0","0","7","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","85","0","0","6","25","5","1","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","35","0","1","4","5","6","2","1","2","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","60","0","0","0","13","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","102","0","0","3","19","7","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","118","0","1","14","25","6","0","0","0","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1409","15","15","111","594","161","7","14","35","5","2","45","4","1","0","5","0","0","3","1","","","","","",""
