"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","22","5","2","33","3","14","1","7","0","11","7","1","0","0","3","0","0","5","0","0","0","","","","","",""
"区南部","1","15","4","16","72","2","4","2","10","0","11","5","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","23","3","25","43","5","5","2","6","1","12","8","2","4","0","1","0","0","1","0","0","0","","","","","",""
"区西部","1","9","6","12","47","2","2","3","10","1","12","4","1","0","0","1","0","0","3","0","0","0","","","","","",""
"区西北部","4","17","3","11","50","4","13","3","12","1","21","6","0","0","0","2","0","0","3","0","0","0","","","","","",""
"区東北部","0","20","2","15","60","5","7","3","5","0","20","8","2","1","0","4","0","0","1","0","0","0","","","","","",""
"区東部","2","28","10","19","62","1","7","3","12","0","21","5","0","0","0","1","0","1","1","0","0","0","","","","","",""
"西多摩","0","1","1","1","8","1","3","0","1","0","4","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","1","18","1","19","85","11","13","2","7","0","48","16","2","0","0","2","0","0","0","0","1","0","","","","","",""
"北多摩西部","0","8","1","10","18","2","12","1","2","0","5","5","1","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩南部","0","15","6","6","24","1","10","1","10","0","9","12","3","2","0","1","0","0","1","1","0","0","","","","","",""
"北多摩北部","1","31","6","21","35","2","9","1","3","0","25","3","2","0","0","2","0","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","12","207","48","157","537","39","99","22","85","3","199","80","16","7","0","19","0","2","18","1","1","0","","","","","",""
