"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","1","9","1","2","0","3","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","11","5","1","69","1","18","0","28","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","12","25","7","99","1","46","5","53","8","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","1","15","17","86","0","18","3","9","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","3","9","27","74","2","6","2","6","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","4","1","1","40","62","6","5","10","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","0","7","47","65","6","3","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","9","0","1","58","54","7","2","5","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","7","0","1","29","50","19","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","1","17","39","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","15","30","9","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","8","0","0","20","55","10","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","3","11","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","0","21","84","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","59","30","65","303","787","75","109","35","102","27","10","12","0","0","3","1","0","2","0","3","1","0","0","0","0","0","1","0"
