"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","1","0","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","4","0","2","2","0"
"中央区","5","0","0","5","44","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","3","1","0","0","0"
"みなと","26","8","0","18","72","8","2","0","2","0","0","1","0","0","1","0","0","0","0","0","1","0","0","8","6","0","1","1","0"
"新宿区","29","7","1","10","49","8","2","1","1","0","0","0","0","0","1","0","0","2","0","0","3","0","0","9","6","2","2","2","0"
"文京","22","0","0","0","18","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","13","0","0","3","75","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","10","4","0","4","24","2","1","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","21","1","0","7","191","8","1","0","8","0","0","1","0","1","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","35","0","0","5","103","12","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","7","0","0","0","27","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","2","1","0","0","0"
"大田区","60","23","11","20","109","16","5","4","8","0","0","3","0","4","0","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","47","3","1","7","121","12","5","0","1","0","0","1","0","5","0","0","1","0","1","0","0","0","0","16","8","2","2","2","0"
"渋谷区","12","0","0","1","47","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","2","1","0"
"中野区","14","0","0","6","108","2","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","30","1","2","2","128","7","2","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","12","0","0","1","19","4","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","10","0","0","10","28","16","0","1","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0"
"荒川区","11","0","0","7","33","0","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","15","0","0","1","36","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","41","0","0","8","41","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","18","0","4","22","58","3","0","0","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","3","0","0","10","72","24","3","0","2","0","0","0","0","0","1","0","0","0","0","0","7","0","0","9","4","1","1","1","0"
"江戸川","47","10","4","25","114","7","4","1","3","0","0","0","0","4","0","0","0","2","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","18","1","3","21","147","7","3","1","6","1","0","0","0","1","2","0","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","66","0","1","116","20","4","2","4","8","0","0","1","0","2","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","5","1","0","6","53","5","4","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","7","1","0","10","31","16","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","14","0","0","3","33","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","17","4","0","7","96","16","3","5","7","0","0","0","0","3","0","0","0","0","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","26","20","1","27","157","16","1","2","5","0","0","3","0","0","0","0","0","1","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","651","85","28","364","2070","206","45","21","87","3","1","12","1","29","7","1","3","10","1","0","13","0","0","286","149","39","25","25","0"
