"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","8","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","3","1","6","17","0","12","4","3","1","0","1","1","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","2","8","9","7","7","1","4","5","2","1","1","1","0","0","0","0","0","0","2","0","0","9","6","0","1","1","0"
"新宿区","1","26","3","13","35","1","6","4","4","2","0","0","0","0","0","0","0","0","0","0","0","12","8","1","2","2","0"
"文京","0","0","0","3","11","0","4","3","5","2","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","9","6","1","2","12","0","20","1","3","8","0","3","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","10","0","1","5","0","6","6","1","0","1","1","0","0","1","0","0","1","0","0","0","8","5","1","1","1","0"
"江東区","0","11","2","16","61","1","15","17","8","3","0","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","1","7","1","6","21","1","2","8","4","5","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","2","9","0","13","16","2","2","2","1","5","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","10","16","5","25","98","4","7","9","9","25","0","1","0","0","2","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","9","22","1","17","54","6","19","17","4","5","2","0","0","0","0","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","1","0","3","20","0","5","1","1","4","0","1","0","0","1","0","0","3","0","0","0","7","4","1","1","1","0"
"中野区","1","16","1","15","33","0","25","3","2","4","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","0","16","1","12","25","0","8","3","4","3","0","1","0","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","1","8","0","3","9","0","3","1","1","2","1","0","0","0","0","0","0","1","0","0","0","7","4","1","1","1","0"
"北区","1","1","1","11","16","1","2","11","4","5","0","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","4","19","1","9","13","3","13","1","2","2","1","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","3","1","4","14","0","9","6","2","3","1","3","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","1","6","2","24","49","9","26","19","8","21","0","1","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","9","3","13","51","9","15","4","1","11","2","0","0","0","2","0","0","0","0","0","0","18","12","2","0","0","0"
"葛飾区","3","8","1","7","51","0","10","4","1","3","0","1","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","10","4","4","18","34","0","14","1","3","3","7","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","3","26","3","28","72","3","18","23","2","5","2","1","2","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","2","7","0","26","27","2","8","4","5","6","1","3","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","5","6","0","4","9","3","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","2","16","1","9","11","0","3","6","6","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","15","0","19","27","1","15","16","6","3","2","4","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","1","15","1","22","42","6","19","10","12","15","1","3","1","0","1","1","0","1","1","0","0","30","18","3","3","3","0"
"多摩小平","1","32","8","37","43","4","17","34","11","16","1","3","0","0","2","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","71","326","51","374","891","57","308","227","118","165","27","28","4","0","14","1","0","6","3","0","0","413","259","38","25","25","0"
