"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","159","3","3","16","36","1","137","4","7","9","2","1","0","0","1","0","0","0","0","0","0","13","","","","","",""
"区南部","2","148","3","8","9","38","2","150","2","3","49","1","1","0","0","1","0","0","2","0","0","0","8","","","","","",""
"区西南部","4","178","4","4","16","25","5","125","7","0","26","1","3","0","0","3","0","1","2","0","0","1","15","","","","","",""
"区西部","6","200","1","6","21","36","1","113","6","2","35","1","0","0","0","2","0","0","3","1","0","2","12","","","","","",""
"区西北部","3","279","3","1","31","29","3","172","7","5","40","0","0","0","0","3","0","0","1","0","0","1","5","","","","","",""
"区東北部","6","195","6","5","30","24","2","117","1","3","31","2","1","2","0","0","0","0","4","0","0","0","3","","","","","",""
"区東部","6","207","5","3","16","48","5","149","1","5","23","1","3","1","0","0","0","0","4","0","0","1","6","","","","","",""
"西多摩","0","60","0","0","1","5","0","13","2","0","2","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","4","231","3","1","31","42","3","174","2","6","33","1","0","0","0","2","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","1","82","3","0","13","12","1","71","2","3","16","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","10","163","3","1","22","29","7","210","12","4","30","1","4","0","0","1","0","0","3","0","0","1","13","","","","","",""
"北多摩北部","4","144","6","4","18","31","2","205","0","2","20","1","2","0","0","0","0","0","1","0","0","0","12","","","","","",""
"島しょ","0","15","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"合計","51","2061","40","36","224","355","33","1642","46","40","314","12","15","3","0","13","0","1","20","1","0","6","105","","","","","",""
