"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","2","2","7","0","2","1","0","0","2","2"
"中央区","13","4","0","1","0","0","0","0","0","3","0"
"みなと","10","3","4","3","1","0","9","0","0","2","1"
"新宿区","55","44","29","36","9","2","41","1","5","6","2"
"文京","8","2","0","4","0","0","0","4","0","1","1"
"台東","22","4","2","6","1","1","0","0","0","3","0"
"墨田区","3","1","1","5","1","1","4","5","0","2","1"
"江東区","14","5","3","7","0","1","0","0","0","2","0"
"品川区","0","0","0","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","1","0","4","0","0","10","0","0","2","1"
"世田谷","0","0","0","0","0","0","7","1","0","0","2"
"渋谷区","10","8","9","3","0","2","3","0","0","5","2"
"中野区","10","0","10","4","1","2","0","0","0","2","1"
"杉並","4","1","0","3","0","0","24","2","0","2","1"
"池袋","26","12","12","8","1","4","8","1","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","17","2","1","3","0","0","6","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","7","1","1","3","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","8","4","0","0","1"
"江戸川","14","1","4","2","3","1","0","0","0","2","0"
"八王子市","15","2","1","3","1","0","4","0","0","4","1"
"町田市","1","2","0","0","2","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","22","4","3","0","3","0","0","0","0","2","1"
"多摩府中","6","0","0","0","0","0","23","9","0","3","2"
"多摩小平","1","0","0","0","0","0","15","16","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","277","99","82","103","23","16","163","43","5","55","25"
